Point ID,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Cluster
2724,70135,1026.31,388.025,230.707,1.68189,0.804046,70895,298.829,0.755179,0.98928,0.836733,0.770128,0.00553254,0.00120048,0.593097,0.997527,7
2725,70136,1018.02,368.722,242.838,1.51838,0.752497,71134,298.831,0.727582,0.98597,0.850433,0.810452,0.00525724,0.00139909,0.656832,0.997322,7
2726,70213,1067.05,386.603,232.091,1.66574,0.799749,71494,298.995,0.674865,0.982082,0.774922,0.77339,0.00550614,0.00121513,0.598133,0.996333,7
2727,70236,1079.4,362.857,248.417,1.46068,0.728906,71461,299.044,0.721553,0.982858,0.757532,0.824138,0.00516625,0.00147013,0.679203,0.992098,7
2728,70249,1056.84,378.126,237.306,1.59341,0.778549,71505,299.072,0.706233,0.982435,0.790367,0.79093,0.00538266,0.00129936,0.62557,0.996792,7
2729,70264,1101.51,398.949,226.356,1.76249,0.823456,71973,299.103,0.639787,0.976255,0.727728,0.74973,0.00567785,0.00110658,0.562094,0.990683,7
2730,70292,1075.45,391.717,229.864,1.70412,0.809723,71620,299.163,0.774414,0.981458,0.763723,0.763723,0.00557271,0.00116947,0.583272,0.993968,7
2731,70314,1019.18,376.327,238.294,1.57926,0.77398,71331,299.21,0.708082,0.985743,0.850641,0.79508,0.00535209,0.00131931,0.632152,0.99833,7
2732,70341,1168.55,402.913,223.491,1.80282,0.832059,71605,299.267,0.673326,0.982348,0.647323,0.742758,0.005728,0.00107541,0.55169,0.994596,7
2733,70344,1037.98,378.651,237.91,1.59157,0.777964,71521,299.274,0.821354,0.983543,0.820455,0.790368,0.00538285,0.00129572,0.624682,0.994227,7
2734,70374,1067.18,394.948,227.144,1.73875,0.818065,71394,299.338,0.792339,0.985713,0.776509,0.757917,0.00561213,0.00114233,0.574438,0.998805,7
2735,70380,1081.53,369.959,244.27,1.51455,0.751037,71769,299.35,0.800082,0.980646,0.756109,0.809144,0.0052566,0.00138991,0.654714,0.991599,7
2736,70413,1068.42,371.225,243.174,1.52658,0.755578,71731,299.42,0.716628,0.981626,0.775137,0.806573,0.00527211,0.00137638,0.650561,0.993133,7
2737,70466,1051.74,379.727,238.295,1.59351,0.778581,71737,299.533,0.779836,0.982283,0.800524,0.788812,0.0053888,0.00128696,0.622224,0.991522,7
2738,70477,1024.77,355.12,253.352,1.40169,0.700731,71580,299.557,0.793178,0.984591,0.84334,0.843535,0.00503881,0.00157369,0.711551,0.997372,7
2739,70483,1068.72,371.485,242.915,1.52928,0.756579,71947,299.569,0.791011,0.979652,0.775465,0.80641,0.00527056,0.00137486,0.650297,0.994485,7
2740,70518,1045.72,371.1,243.286,1.52536,0.755124,71865,299.644,0.807212,0.981257,0.810363,0.807447,0.00526249,0.00137984,0.651971,0.994492,7
2741,70521,1023.44,352.49,255.663,1.37873,0.688427,71546,299.65,0.760515,0.985674,0.846068,0.850094,0.00499837,0.00161019,0.72266,0.996352,7
2742,70522,1054.96,368.156,244.52,1.50563,0.747578,71668,299.652,0.729883,0.98401,0.796278,0.813926,0.00522045,0.00141328,0.662476,0.997443,7
2743,70573,1049.02,394.676,228.37,1.72823,0.815593,71745,299.76,0.672636,0.983664,0.805906,0.759509,0.00559246,0.00114793,0.576855,0.996938,7
2744,70574,1055.92,383.842,235.496,1.62993,0.789677,71425,299.763,0.714131,0.988085,0.795416,0.780953,0.00543886,0.00124792,0.609887,0.994073,7
2745,70620,1163.56,391.039,230.862,1.69382,0.807125,72221,299.86,0.699263,0.977832,0.65548,0.766829,0.00553723,0.00118104,0.588026,0.996011,7
2746,70648,1017.48,367.612,245.768,1.49577,0.743666,71492,299.92,0.770997,0.988194,0.857549,0.81586,0.00520343,0.0014221,0.665627,0.995625,7
2747,70651,1028.34,378.256,238.697,1.58467,0.775744,71776,299.926,0.763927,0.984326,0.839569,0.792918,0.00535387,0.00130545,0.628719,0.996311,7
2748,70657,1076.78,397.166,227.279,1.74748,0.820078,72048,299.939,0.717039,0.980693,0.765788,0.755198,0.00562104,0.00112782,0.570324,0.99663,7
2749,70664,1028.21,391.833,229.871,1.70458,0.809837,71445,299.954,0.701561,0.989069,0.839928,0.765513,0.00554502,0.00117461,0.586011,0.998903,7
2750,70675,1041.37,365.768,248.691,1.47077,0.733291,71996,299.977,0.76142,0.981652,0.818967,0.82013,0.00517535,0.00144427,0.672612,0.98926,7
2751,70682,1081.07,366.85,245.673,1.49324,0.742647,71974,299.992,0.793716,0.982049,0.760001,0.817751,0.00519015,0.00143167,0.668717,0.998557,7
2752,70692,1006.43,378.574,238.178,1.58946,0.777289,71443,300.013,0.787865,0.989488,0.877027,0.792481,0.00535527,0.00130292,0.628026,0.998223,7
2753,70718,1060.02,362.183,249.04,1.45432,0.726083,72065,300.068,0.731752,0.981309,0.790882,0.828499,0.00512151,0.00148849,0.68641,0.998259,7
2754,70743,1034.35,357.522,253.087,1.41265,0.706322,71718,300.121,0.752041,0.986405,0.830921,0.839448,0.00505382,0.00154801,0.704673,0.995454,7
2755,70776,1060.89,386.62,234.1,1.65151,0.795842,71978,300.191,0.775763,0.9833,0.790227,0.776451,0.00546258,0.00122471,0.602875,0.995658,7
2756,70853,1087.63,370.819,244.155,1.51879,0.75265,72371,300.355,0.726697,0.979025,0.752669,0.809976,0.00523364,0.00138954,0.656061,0.996416,7
2757,70877,1088.82,348.914,261.22,1.33571,0.662946,72790,300.405,0.723183,0.973719,0.751288,0.860973,0.00492281,0.00166859,0.741274,0.990125,7
2758,70878,1026.54,360.227,251.134,1.4344,0.716922,71854,300.408,0.732998,0.986417,0.845216,0.833939,0.00508235,0.00151629,0.695455,0.997563,7
2759,70881,1019.77,353.955,255.54,1.38512,0.691938,71954,300.414,0.758572,0.985088,0.856519,0.848735,0.00499365,0.0015984,0.720351,0.997775,7
2760,70924,1079.05,391.007,232.684,1.68042,0.803659,72038,300.505,0.827343,0.984536,0.765463,0.768542,0.00551304,0.00118643,0.590657,0.992551,7
2761,70925,1050.32,382.779,236.647,1.61751,0.785994,72151,300.507,0.772275,0.983008,0.807922,0.785067,0.00539696,0.00126461,0.61633,0.99692,7
2762,70966,1038.13,361.02,251.013,1.43825,0.718731,72074,300.594,0.764399,0.984627,0.827482,0.832624,0.00508723,0.00150819,0.693262,0.997086,7
2763,70978,1053.13,370.865,245.343,1.51161,0.749906,72273,300.619,0.802447,0.982082,0.804213,0.810591,0.00522506,0.00139148,0.657057,0.993217,7
2764,71003,1076.43,365.109,248.97,1.46648,0.731439,72459,300.672,0.71616,0.979906,0.770036,0.823514,0.00514216,0.00145885,0.678175,0.994528,7
2765,71010,1022.12,360.237,252.434,1.42706,0.713413,72032,300.687,0.804774,0.985812,0.854127,0.834693,0.00507304,0.00151899,0.696713,0.994247,7
2766,71016,1068.49,379.499,239.199,1.58654,0.77635,72219,300.7,0.733538,0.983342,0.781676,0.79236,0.00534385,0.00129935,0.627835,0.996087,7
2767,71042,1038.42,375.673,241.155,1.55781,0.766764,71867,300.755,0.719573,0.98852,0.827905,0.800576,0.00528804,0.00133994,0.640923,0.998433,7
2768,71051,1069.42,376.081,241.687,1.55607,0.766163,72335,300.774,0.802292,0.982249,0.780696,0.799759,0.00529311,0.00133576,0.639615,0.995282,7
2769,71078,1097.52,392.84,230.632,1.70332,0.809522,72505,300.831,0.681843,0.980319,0.741514,0.765786,0.00552688,0.00117244,0.586428,0.998873,7
2770,71081,1078.03,397.446,228.986,1.73568,0.817349,72466,300.837,0.697693,0.980888,0.768601,0.756926,0.00559146,0.00113218,0.572936,0.994434,7
2771,71085,1049.34,383.937,236.905,1.62063,0.78693,72146,300.846,0.799426,0.985294,0.811248,0.783582,0.00540109,0.00125603,0.614001,0.99507,7
2772,71133,1050.27,366.831,247.46,1.48238,0.738193,72336,300.947,0.721357,0.983369,0.81036,0.820398,0.00515698,0.00144103,0.673052,0.997721,7
2773,71153,1049.65,381.642,237.99,1.60361,0.781748,72426,300.99,0.690558,0.982423,0.811551,0.78867,0.00536368,0.00128004,0.622001,0.997445,7
2774,71154,1028.27,354.597,256.055,1.38485,0.691788,72195,300.992,0.749739,0.985581,0.845658,0.848827,0.00498352,0.00159585,0.720507,0.997793,7
2775,71175,1023.92,376.932,240.651,1.5663,0.769665,72235,301.036,0.715686,0.985326,0.853109,0.79865,0.00529584,0.00132905,0.637841,0.99905,7
2776,71197,1032.16,376.298,241.222,1.55997,0.767508,72221,301.083,0.775566,0.985821,0.839795,0.800117,0.00528531,0.00133618,0.640188,0.998672,7
2777,71200,1034.19,353.436,258.453,1.36751,0.682101,72192,301.089,0.788465,0.986259,0.836546,0.851892,0.00496398,0.00161268,0.72572,0.992427,7
2778,71223,1077.28,359.834,255.01,1.41106,0.705524,72555,301.138,0.796945,0.981642,0.771218,0.836879,0.00505222,0.00152867,0.700367,0.988261,7
2779,71236,1055.39,345.969,264.741,1.30682,0.643773,72582,301.165,0.826423,0.981455,0.803677,0.870499,0.00485665,0.00172024,0.757768,0.990267,7
2780,71243,1053.65,348.703,260.981,1.33612,0.66321,72741,301.18,0.761403,0.979406,0.806413,0.863716,0.00489455,0.00168026,0.746005,0.996756,7
2781,71260,1075.67,360.496,254.155,1.41841,0.709192,72747,301.216,0.713485,0.979559,0.773915,0.83556,0.00505888,0.00152105,0.69816,0.990277,7
2782,71275,1008.78,371.776,245.296,1.51562,0.751446,72348,301.248,0.790127,0.985169,0.880136,0.810294,0.00521608,0.00138706,0.656576,0.995122,7
2783,71342,1075,391.566,232.525,1.68398,0.804589,72680,301.389,0.723873,0.981591,0.775775,0.769702,0.00548858,0.00118831,0.592442,0.997658,7
2784,71364,1042.47,387.379,236.529,1.63776,0.791948,72498,301.436,0.821636,0.984358,0.825208,0.778142,0.00542821,0.00122764,0.605505,0.991675,7
2785,71368,1067.43,386.666,235.814,1.63971,0.792507,72557,301.444,0.711545,0.983613,0.787106,0.779597,0.00541792,0.00123451,0.607772,0.996571,7
2786,71385,1066.28,377.316,241.938,1.55956,0.767368,72551,301.48,0.701118,0.983929,0.789002,0.799011,0.00528565,0.00132889,0.638419,0.995653,7
2787,71431,1014.66,348.138,262.195,1.32778,0.657865,72348,301.577,0.754542,0.987325,0.871881,0.866258,0.00487376,0.00169291,0.750403,0.996371,7
2788,71441,1051.14,339.369,270.072,1.25658,0.605549,72590,301.598,0.749769,0.984171,0.812527,0.888704,0.00475034,0.00182781,0.789794,0.992444,7
2789,71442,1083.12,355.227,256.472,1.38505,0.691897,72935,301.6,0.787326,0.97953,0.765268,0.849036,0.00497224,0.00159381,0.720861,0.998429,7
2790,71449,1066.06,369.206,248.415,1.48625,0.739793,72753,301.615,0.708777,0.982076,0.790023,0.816928,0.00516741,0.00141967,0.667372,0.991881,7
2791,71456,1005.78,374.785,244.413,1.53341,0.758097,72262,301.63,0.801552,0.988846,0.887659,0.804809,0.00524497,0.00135735,0.647717,0.993215,7
2792,71461,1013.81,341.375,267.511,1.27612,0.62123,72475,301.64,0.788439,0.986009,0.873702,0.883604,0.00477708,0.00179628,0.780756,0.996335,7
2793,71475,1051.29,378.285,241.795,1.56448,0.76905,72499,301.67,0.783168,0.985876,0.812673,0.797469,0.00529254,0.00132038,0.635956,0.994943,7
2794,71482,1073.57,379.763,240.423,1.57956,0.774082,72843,301.685,0.80065,0.981316,0.779372,0.794402,0.00531271,0.00130514,0.631075,0.996824,7
2795,71482,1028.48,368.183,248.688,1.4805,0.737407,72669,301.685,0.734935,0.983666,0.849213,0.819389,0.0051507,0.00143221,0.671398,0.994004,7
2796,71483,1048.6,388.374,234.915,1.65325,0.796325,72503,301.687,0.760684,0.985932,0.816947,0.776795,0.00543309,0.00122026,0.603411,0.99759,7
2797,71483,1093.39,372.07,245.108,1.51799,0.752346,72960,301.687,0.720413,0.979756,0.751388,0.810834,0.00520501,0.00138781,0.657452,0.998003,7
2798,71493,1036.27,386.913,235.892,1.64021,0.792649,72432,301.708,0.766813,0.987036,0.83662,0.779783,0.0054119,0.00123431,0.608062,0.997349,7
2799,71525,1042.2,365.204,249.796,1.46201,0.729491,72758,301.776,0.751937,0.983053,0.827487,0.826321,0.00510596,0.00146843,0.682807,0.998269,7
2800,71536,1020.47,341.899,267.109,1.28,0.624215,72443,301.799,0.790261,0.98748,0.863245,0.882714,0.00477939,0.00178992,0.779185,0.997353,7
2801,71556,1076.26,404.605,226.111,1.78941,0.829273,72868,301.841,0.713093,0.981995,0.776284,0.746013,0.00565439,0.00108032,0.556536,0.995869,7
2802,71587,1129.84,377.238,242.31,1.55684,0.76643,73128,301.906,0.706195,0.978927,0.704708,0.800307,0.00526964,0.00133348,0.640492,0.997142,7
2803,71598,1066.95,400.06,228.748,1.74891,0.820404,72858,301.929,0.664039,0.982706,0.790353,0.754711,0.00558758,0.00111822,0.569589,0.996161,7
2804,71601,1107.09,399.312,229.197,1.74222,0.818868,73088,301.936,0.643801,0.979655,0.734119,0.756141,0.0055769,0.00112456,0.571749,0.99611,7
2805,71606,1026.44,386.21,236.771,1.63115,0.790034,72418,301.946,0.776166,0.988787,0.854064,0.781819,0.00539354,0.00124302,0.611241,0.997029,7
2806,71608,1065.55,393.283,232.927,1.68844,0.805745,72706,301.951,0.702039,0.984898,0.792552,0.767768,0.00549217,0.00117719,0.589468,0.995281,7
2807,71613,1195.63,388.495,235.88,1.647,0.794577,72987,301.961,0.780523,0.981175,0.629518,0.777258,0.00542492,0.00122134,0.60413,0.995004,7
2808,71643,1058.74,384.272,237.909,1.6152,0.785299,72779,302.024,0.725969,0.984391,0.803158,0.785965,0.00536371,0.00126257,0.617741,0.997777,7
2809,71656,1097.2,373.847,245.156,1.52493,0.754964,73142,302.052,0.803499,0.979683,0.747984,0.807956,0.00521724,0.00137142,0.652793,0.995467,7
2810,71674,1019.11,372.571,246.166,1.5135,0.750632,72554,302.09,0.674572,0.987871,0.867229,0.810824,0.00519814,0.00138591,0.657436,0.995028,7
2811,71682,1058.19,388.217,236.421,1.64206,0.793176,72768,302.107,0.765392,0.985076,0.804435,0.77819,0.00541582,0.00122514,0.60558,0.994398,7
2812,71694,1119.48,384.796,238.599,1.61273,0.78455,73042,302.132,0.757825,0.981545,0.718885,0.785174,0.0053672,0.00125832,0.616498,0.994246,7
2813,71703,1088.32,372.309,246.483,1.51049,0.749471,73141,302.151,0.774665,0.980339,0.76074,0.811558,0.00519238,0.00138939,0.658627,0.994849,7
2814,71717,1062.75,415.604,220.562,1.8843,0.847558,72675,302.18,0.679138,0.986818,0.797935,0.727087,0.00579506,0.000999039,0.528655,0.996142,7
2815,71742,1057.86,360.115,254.166,1.41685,0.708419,73033,302.233,0.730094,0.982323,0.805622,0.839268,0.00501958,0.00153621,0.70437,0.997986,7
2816,71775,1027.66,353.417,259.769,1.3605,0.678044,72769,302.302,0.815032,0.98634,0.854058,0.855369,0.00492396,0.00162596,0.731657,0.995422,7
2817,71797,1065.59,367.03,250.099,1.46754,0.731898,73023,302.349,0.695357,0.983211,0.794581,0.823772,0.00511205,0.00145212,0.6786,0.995871,7
2818,71881,1073.98,376.091,243.944,1.54171,0.761103,73314,302.526,0.781281,0.980454,0.78313,0.804394,0.00523214,0.00135125,0.64705,0.997563,7
2819,71892,1066.55,363.43,253.414,1.43414,0.716795,73244,302.549,0.719208,0.981541,0.794192,0.832482,0.00505522,0.00149768,0.693026,0.993894,7
2820,71896,1080.45,360.633,254.713,1.41584,0.707919,73431,302.557,0.718242,0.979096,0.773942,0.838961,0.00501604,0.00153288,0.703856,0.996549,7
2821,71897,1092.35,390.016,235.118,1.65881,0.79786,73373,302.559,0.719236,0.979884,0.75718,0.77576,0.00542466,0.00121189,0.601804,0.998277,7
2822,71898,1074.34,369.302,249.13,1.48237,0.738187,73105,302.561,0.75094,0.98349,0.782792,0.819278,0.00513648,0.00142748,0.671216,0.99499,7
2823,71940,1033.77,399.303,230.493,1.73239,0.816576,72706,302.65,0.768959,0.989464,0.845926,0.757945,0.0055505,0.00112996,0.574481,0.995223,7
2824,71970,1065.62,379.378,241.867,1.56854,0.770421,73218,302.713,0.742908,0.982955,0.79645,0.797918,0.00527134,0.00131806,0.636674,0.998648,7
2825,71973,1022.5,379.768,242.107,1.5686,0.77044,72745,302.719,0.803046,0.989388,0.865065,0.797115,0.00527654,0.00131405,0.635392,0.996674,7
2826,71992,1052.4,376.498,243.999,1.54303,0.761577,73278,302.759,0.773243,0.98245,0.81683,0.804146,0.00522972,0.00134895,0.646651,0.997803,7
2827,72021,1065.36,388.515,237.075,1.63879,0.792242,73318,302.82,0.7049,0.98231,0.797406,0.77943,0.00539446,0.00122811,0.607512,0.995582,7
2828,72026,1090.04,402.362,229.406,1.75393,0.821541,73422,302.831,0.808545,0.980987,0.761757,0.752633,0.00558634,0.00110571,0.566456,0.993523,7
2829,72044,1009.73,380.234,242.863,1.56563,0.769439,72712,302.868,0.73509,0.990813,0.887976,0.796532,0.0052778,0.00131052,0.634463,0.993333,7
2830,72049,1065.25,377.351,244.119,1.54577,0.76255,73185,302.879,0.72226,0.984478,0.797876,0.802646,0.00523741,0.00134089,0.644241,0.995845,7
2831,72059,1082.57,366.422,251.043,1.4596,0.728431,73183,302.9,0.735746,0.984641,0.772654,0.826643,0.00508503,0.00146468,0.683338,0.997399,7
2832,72063,1078.08,369.11,250.038,1.47622,0.735609,73332,302.908,0.735968,0.982695,0.779147,0.820644,0.00512205,0.00143299,0.673457,0.99417,7
2833,72092,1062.09,346.695,265.112,1.30773,0.644408,73330,302.969,0.75284,0.983117,0.803112,0.873878,0.00480906,0.00172999,0.763663,0.998668,7
2834,72102,1072.06,377.617,243.504,1.55076,0.764314,73400,302.99,0.708452,0.982316,0.788348,0.802375,0.00523726,0.00133904,0.643806,0.99839,7
2835,72133,1066.77,392.225,235.704,1.66406,0.799293,73453,303.055,0.70503,0.982029,0.796536,0.772657,0.00543753,0.00119544,0.596998,0.993439,7
2836,72181,1099.7,400.911,231.065,1.73506,0.817204,73688,303.156,0.714077,0.979549,0.750041,0.756169,0.00555424,0.00112016,0.571792,0.992093,7
2837,72205,1085.42,375.911,245.46,1.53145,0.75738,73563,303.207,0.70842,0.98154,0.770154,0.806591,0.00520616,0.00135929,0.650589,0.996347,7
2838,72224,1079.91,377.81,243.832,1.54947,0.763859,73410,303.247,0.714558,0.983844,0.778246,0.802642,0.00523109,0.00133924,0.644234,0.998221,7
2839,72252,1060.96,376.002,246.372,1.52616,0.75542,73538,303.305,0.758002,0.982512,0.806606,0.80666,0.00520403,0.00135919,0.6507,0.99307,7
2840,72255,1067.66,367.936,251.764,1.46143,0.729238,73640,303.312,0.710109,0.981192,0.796545,0.824359,0.00509219,0.00145061,0.679568,0.993143,7
2841,72263,1042.89,399.933,230.979,1.73146,0.816358,73011,303.328,0.703988,0.989755,0.834923,0.758448,0.00553441,0.00112968,0.575244,0.996015,7
2842,72263,1097.8,375.595,245.381,1.53066,0.757089,73699,303.328,0.719393,0.980515,0.753499,0.807594,0.00519761,0.00136382,0.652209,0.998311,7
2843,72268,1077.45,395.011,233.36,1.69271,0.806841,73750,303.339,0.686997,0.979905,0.782285,0.767924,0.00546592,0.00117251,0.589708,0.998204,7
2844,72269,1055.16,360.12,256.979,1.40136,0.70056,73565,303.341,0.804276,0.982383,0.815686,0.842333,0.00498305,0.00154743,0.709525,0.994299,7
2845,72322,1071.54,377.035,245.03,1.53873,0.760033,73587,303.452,0.720396,0.982809,0.79152,0.804837,0.00521329,0.00134935,0.647763,0.996736,7
2846,72327,1036.09,400.487,230.728,1.73575,0.817366,73037,303.463,0.674573,0.990279,0.846669,0.757735,0.00553717,0.00112599,0.574162,0.996602,7
2847,72342,1046.65,388.477,238.066,1.6318,0.790222,73305,303.494,0.819609,0.986863,0.829841,0.781242,0.00537,0.00123394,0.610338,0.99595,7
2848,72360,1091.04,369.611,250.676,1.47446,0.734864,74162,303.532,0.743603,0.975702,0.763883,0.821219,0.00510795,0.00143306,0.674401,0.994377,7
2849,72373,1041.8,335.851,275.579,1.21871,0.571592,73521,303.559,0.786654,0.984385,0.837951,0.90385,0.00464056,0.00191045,0.816945,0.995621,7
2850,72379,1060.57,348.129,266.753,1.30506,0.642544,73840,303.572,0.806361,0.980214,0.808617,0.872009,0.00480981,0.0017155,0.7604,0.992367,7
2851,72422,1021.26,349.481,265.138,1.31811,0.651483,73542,303.662,0.756144,0.984771,0.872592,0.868895,0.00482561,0.00169669,0.754979,0.995143,7
2852,72433,1086.06,399.85,231.017,1.73082,0.816207,73768,303.685,0.707526,0.981903,0.771678,0.759498,0.00552027,0.00113304,0.576837,0.998403,7
2853,72511,1130.1,412.426,225.292,1.83063,0.837616,74018,303.848,0.658532,0.97964,0.713476,0.736735,0.00568777,0.00103363,0.542779,0.993627,7
2854,72515,1103.4,386.005,239.862,1.60928,0.783495,73844,303.857,0.698065,0.982003,0.74847,0.787184,0.0053231,0.00126081,0.619659,0.997202,7
2855,72568,1068.05,403.784,229.707,1.75782,0.822416,73709,303.968,0.797942,0.98452,0.799419,0.752798,0.00556421,0.0011023,0.566705,0.996166,7
2856,72624,1080.98,378.05,246.525,1.53352,0.758137,73969,304.085,0.725073,0.981817,0.781001,0.804351,0.00520559,0.0013441,0.64698,0.992154,7
2857,72633,1071.57,381.556,243.632,1.56612,0.769604,73795,304.104,0.716641,0.984254,0.794879,0.797009,0.00525321,0.00130755,0.635224,0.994836,7
2858,72648,1044.99,397.287,234.556,1.69378,0.807114,73835,304.135,0.68815,0.983924,0.835998,0.765531,0.00546865,0.00115854,0.586038,0.99262,7
2859,72651,1068.02,397.252,233.391,1.70209,0.809215,73683,304.142,0.794052,0.985994,0.800367,0.765614,0.00546795,0.00115889,0.586164,0.997705,7
2860,72652,1058.69,394.593,234.832,1.68032,0.803634,73772,304.144,0.738356,0.984818,0.814555,0.770778,0.00543128,0.00118249,0.594098,0.998277,7
2861,72674,1020.75,358.202,258.745,1.38438,0.691533,73608,304.19,0.722118,0.987311,0.8765,0.849214,0.00492888,0.00158124,0.721164,0.998365,7
2862,72741,1036.04,374.024,248.81,1.50325,0.746644,74004,304.33,0.800363,0.982933,0.851609,0.813664,0.00514186,0.00139021,0.662049,0.995227,7
2863,72756,1090.29,366.19,253.56,1.44419,0.721486,74089,304.361,0.809677,0.982008,0.769117,0.831157,0.00503312,0.00148167,0.690823,0.99768,7
2864,72773,1074,396.061,234.942,1.68578,0.805058,73831,304.397,0.747118,0.98567,0.792809,0.768561,0.00544241,0.00117135,0.590686,0.995769,7
2865,72775,1047.31,372.4,249.106,1.49495,0.743334,73788,304.401,0.786893,0.986271,0.833766,0.817404,0.00511714,0.00140914,0.668149,0.998848,7
2866,72779,1065.02,361.291,258.665,1.39675,0.698155,74246,304.409,0.729154,0.980241,0.806304,0.842561,0.00496422,0.00154325,0.709909,0.991566,7
2867,72788,1060.87,393.277,236.877,1.66026,0.798257,73784,304.428,0.696256,0.986501,0.812736,0.77408,0.00540305,0.00119664,0.5992,0.994826,7
2868,72828,1057.9,378.011,246.125,1.53585,0.758988,73854,304.512,0.715951,0.986108,0.817753,0.805563,0.00519047,0.00134829,0.648931,0.996662,7
2869,72834,1078.61,364.276,255.115,1.42789,0.713814,74384,304.524,0.77939,0.979162,0.786711,0.835971,0.00500146,0.00150675,0.698848,0.997877,7
2870,72837,1052.17,371.91,250.023,1.4875,0.740308,73876,304.531,0.78445,0.985936,0.826782,0.818828,0.00510606,0.00141592,0.67048,0.99734,7
2871,72840,1060.23,351.397,264.62,1.32793,0.657963,74400,304.537,0.757945,0.979032,0.814297,0.866646,0.00482424,0.00167871,0.751075,0.997377,7
2872,72912,1090.18,371.046,251.007,1.47823,0.736457,74942,304.687,0.714403,0.972912,0.770924,0.821157,0.00508896,0.0014273,0.674299,0.99677,7
2873,72923,1083.13,406.963,229.198,1.7756,0.826327,74095,304.71,0.689932,0.984182,0.781106,0.748742,0.00558072,0.00108193,0.560615,0.995427,7
2874,72924,1041.78,389.401,238.91,1.62991,0.78967,73829,304.713,0.725468,0.987742,0.844369,0.782516,0.00533982,0.00123503,0.612331,0.998042,7
2875,72937,1113.9,399.28,233.251,1.71181,0.811626,74443,304.74,0.78405,0.97977,0.738699,0.763223,0.00547431,0.00114582,0.582509,0.997144,7
2876,72960,1063.46,382.732,244.093,1.56798,0.770231,74227,304.788,0.776567,0.982931,0.81069,0.796348,0.00524578,0.00130137,0.63417,0.994364,7
2877,72984,1094.52,402.663,231.483,1.73949,0.818237,74271,304.838,0.675378,0.982672,0.765583,0.757055,0.00551714,0.0011179,0.573132,0.996957,7
2878,73021,1081.34,378.711,246.233,1.53801,0.759772,74208,304.915,0.709348,0.984004,0.78475,0.80514,0.00518632,0.00134439,0.648251,0.997019,7
2879,73051,1093.99,374.694,249.294,1.50302,0.746551,74371,304.978,0.734506,0.982251,0.767022,0.813939,0.00512921,0.00138866,0.662496,0.995744,7
2880,73056,1041.29,356.693,261.453,1.36428,0.68024,74191,304.988,0.742303,0.984702,0.846688,0.855043,0.00488246,0.0016098,0.731099,0.99742,7
2881,73064,1093.03,382.303,243.989,1.56689,0.769864,74538,305.005,0.723334,0.980225,0.768516,0.797808,0.00523245,0.00130761,0.636498,0.997321,7
2882,73078,1012.87,378.135,246.944,1.53126,0.757308,73829,305.034,0.790237,0.989828,0.895141,0.80668,0.0051744,0.00135159,0.650733,0.99644,7
2883,73094,1052.34,369.046,253.238,1.45731,0.727417,74275,305.067,0.775772,0.9841,0.829425,0.826638,0.00504893,0.00145425,0.68333,0.995825,7
2884,73097,1028.67,376.588,249.011,1.51234,0.750185,74018,305.074,0.731606,0.987557,0.868078,0.810098,0.0051519,0.00136867,0.656259,0.992486,7
2885,73100,1079.09,380.36,245.418,1.54984,0.763991,74217,305.08,0.794669,0.98495,0.788883,0.802082,0.00520328,0.00132841,0.643336,0.99707,7
2886,73118,1060.23,410.436,227.469,1.80436,0.832374,74002,305.118,0.805974,0.988054,0.817397,0.743398,0.00561334,0.00105751,0.55264,0.997161,7
2887,73129,1103.92,372.079,251.256,1.48088,0.737566,74566,305.141,0.72098,0.980728,0.754093,0.820095,0.00508799,0.00141965,0.672556,0.995973,7
2888,73151,1038.18,357.103,262.21,1.3619,0.678857,74289,305.186,0.796435,0.984681,0.852866,0.854617,0.00488172,0.00160635,0.730371,0.994689,7
2889,73154,1072.01,367.855,255.709,1.43857,0.71888,74911,305.193,0.752412,0.976546,0.799928,0.829654,0.00502851,0.00146963,0.688325,0.990205,7
2890,73187,1095.73,373.353,250.678,1.48938,0.741075,74557,305.261,0.696237,0.981625,0.76601,0.817621,0.00510136,0.00140629,0.668504,0.995654,7
2891,73191,1073.04,385.01,242.263,1.58923,0.777214,74320,305.27,0.693097,0.984809,0.798799,0.792887,0.00526035,0.00128245,0.62867,0.9991,7
2892,73205,1084.62,371.95,251.308,1.48006,0.737224,74387,305.299,0.762592,0.98411,0.781978,0.820806,0.00508094,0.00142261,0.673723,0.997149,7
2893,73215,1134.89,375.227,249.669,1.5029,0.746504,74746,305.32,0.776249,0.979517,0.714331,0.813695,0.005125,0.00138586,0.662099,0.995067,7
2894,73222,1061.6,402.954,232.401,1.73388,0.816926,74190,305.334,0.696053,0.986952,0.81645,0.757741,0.00550318,0.00111912,0.574171,0.995541,7
2895,73226,1051.99,365.272,256.89,1.4219,0.710909,74288,305.343,0.824116,0.985704,0.831487,0.835932,0.00498829,0.0015025,0.698783,0.9936,7
2896,73227,1070.18,397.312,235.138,1.6897,0.806069,74236,305.345,0.794909,0.986408,0.803464,0.768527,0.00542576,0.00116755,0.590634,0.997992,7
